user_id,last_tx_timestamp,tx_count_24h,avg_tx_amount_7d,unique_receivers_7d,days_since_last_tx,rolling_24h_sum,txn_count_24h,drain_ratio,unique_counterparties_24h,round_number_ratio,near_threshold_count,avg_holding_time_mins,velocity_gradient,last_updated
U17088,2025-03-17 14:46:00,0.0,0.0,0.0,67.0,,,,,,,,,
U17089,2025-05-13 18:29:00,0.0,0.0,0.0,9.0,,,,,,,,,
U1709,2025-05-18 06:58:00,0.0,5981.0,1.0,5.0,,,,,,,,,
U17091,2025-04-27 17:24:00,0.0,0.0,0.0,26.0,,,,,,,,,
U17093,2025-03-27 20:56:00,0.0,0.0,0.0,56.0,,,,,,,,,
U17094,2025-04-16 23:05:00,0.0,0.0,0.0,36.0,,,,,,,,,
U17095,2025-03-10 08:42:00,0.0,0.0,0.0,74.0,,,,,,,,,
U17096,2025-05-15 12:06:00,0.0,0.0,0.0,8.0,,,,,,,,,
U17097,2025-05-22 02:35:00,0.0,4410.0,1.0,1.0,,,,,,,,,
U17098,2025-03-07 04:00:00,0.0,0.0,0.0,77.0,,,,,,,,,
U171,2025-05-14 17:38:00,0.0,0.0,0.0,9.0,,,,,,,,,
U1710,2025-05-15 20:41:00,0.0,0.0,0.0,7.0,,,,,,,,,
U17100,2025-03-25 06:10:00,0.0,0.0,0.0,59.0,,,,,,,,,
U17103,2025-03-30 12:55:00,0.0,0.0,0.0,54.0,,,,,,,,,
U17104,2025-03-19 16:46:00,0.0,0.0,0.0,65.0,,,,,,,,,
U17108,2025-03-15 03:11:00,0.0,0.0,0.0,69.0,,,,,,,,,
U17109,2025-05-13 21:34:00,0.0,0.0,0.0,9.0,,,,,,,,,
U1711,2025-05-15 15:33:00,0.0,0.0,0.0,8.0,,,,,,,,,
U17110,2025-03-15 00:12:00,0.0,0.0,0.0,69.0,,,,,,,,,
U17111,2025-04-18 16:23:00,0.0,0.0,0.0,35.0,,,,,,,,,
U17112,2025-04-12 04:13:00,0.0,0.0,0.0,41.0,,,,,,,,,
U17113,2025-04-20 13:36:00,0.0,0.0,0.0,33.0,,,,,,,,,
U17118,2025-03-31 05:53:00,0.0,0.0,0.0,53.0,,,,,,,,,
U1712,2025-04-06 23:21:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17120,2025-03-19 23:29:00,0.0,0.0,0.0,64.0,,,,,,,,,
U17121,2025-03-09 16:21:00,0.0,0.0,0.0,75.0,,,,,,,,,
U17122,2025-05-23 17:42:00,1.0,6212.0,2.0,0.0,,,,,,,,,
U17127,2025-04-20 16:38:00,0.0,0.0,0.0,33.0,,,,,,,,,
U17128,2025-05-23 16:26:00,1.0,13128.0,1.0,0.0,,,,,,,,,
U17131,2025-04-02 11:24:00,0.0,0.0,0.0,51.0,,,,,,,,,
U17132,2025-04-29 16:08:00,0.0,0.0,0.0,24.0,,,,,,,,,
U17133,2025-04-24 05:08:00,0.0,0.0,0.0,29.0,,,,,,,,,
U17135,2025-05-01 16:47:00,0.0,0.0,0.0,22.0,,,,,,,,,
U17138,2025-05-18 21:31:00,0.0,13412.0,1.0,4.0,,,,,,,,,
U17145,2025-03-16 12:05:00,0.0,0.0,0.0,68.0,,,,,,,,,
U17146,2025-04-07 16:24:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17147,2025-03-02 21:46:00,0.0,0.0,0.0,81.0,,,,,,,,,
U17148,2025-04-03 22:10:00,0.0,0.0,0.0,49.0,,,,,,,,,
U17150,2025-04-29 21:00:00,0.0,0.0,0.0,23.0,,,,,,,,,
U17151,2025-05-09 09:09:00,0.0,0.0,0.0,14.0,,,,,,,,,
U17153,2025-04-30 03:55:00,0.0,0.0,0.0,23.0,,,,,,,,,
U17154,2025-04-01 16:20:00,0.0,0.0,0.0,52.0,,,,,,,,,
U17158,2025-03-30 14:51:00,0.0,0.0,0.0,54.0,,,,,,,,,
U17160,2025-05-06 21:23:00,0.0,0.0,0.0,16.0,,,,,,,,,
U17163,2025-03-04 13:08:00,0.0,0.0,0.0,80.0,,,,,,,,,
U17165,2025-04-28 12:24:00,0.0,0.0,0.0,25.0,,,,,,,,,
U17167,2025-05-14 07:20:00,0.0,0.0,0.0,9.0,,,,,,,,,
U17169,2025-05-01 21:01:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17171,2025-05-20 18:54:00,0.0,5647.0,1.0,2.0,,,,,,,,,
U17174,2025-03-09 16:00:00,0.0,0.0,0.0,75.0,,,,,,,,,
U17175,2025-03-15 13:28:00,0.0,0.0,0.0,69.0,,,,,,,,,
U17176,2025-04-18 08:34:00,0.0,0.0,0.0,35.0,,,,,,,,,
U17177,2025-05-21 09:56:00,0.0,222.0,1.0,2.0,,,,,,,,,
U17178,2025-05-22 13:47:00,0.0,3726.0,1.0,1.0,,,,,,,,,
U17179,2025-04-26 23:58:00,0.0,0.0,0.0,26.0,,,,,,,,,
U1718,2025-04-13 11:34:00,0.0,0.0,0.0,40.0,,,,,,,,,
U17180,2025-04-21 12:17:00,0.0,0.0,0.0,32.0,,,,,,,,,
U17183,2025-03-16 21:36:00,0.0,0.0,0.0,67.0,,,,,,,,,
U17184,2025-05-06 13:20:00,0.0,0.0,0.0,17.0,,,,,,,,,
U17185,2025-05-03 17:00:00,0.0,0.0,0.0,20.0,,,,,,,,,
U17186,2025-05-15 01:26:00,0.0,0.0,0.0,8.0,,,,,,,,,
U17188,2025-05-23 09:26:00,1.0,13899.0,1.0,0.0,,,,,,,,,
U17189,2025-05-08 16:21:00,0.0,0.0,0.0,15.0,,,,,,,,,
U17193,2025-04-25 12:20:00,0.0,0.0,0.0,28.0,,,,,,,,,
U17195,2025-04-30 07:37:00,0.0,0.0,0.0,23.0,,,,,,,,,
U17196,2025-04-28 02:09:00,0.0,0.0,0.0,25.0,,,,,,,,,
U17198,2025-05-03 07:15:00,0.0,0.0,0.0,20.0,,,,,,,,,
U17199,2025-03-10 10:59:00,0.0,0.0,0.0,74.0,,,,,,,,,
U172,2025-05-15 13:31:00,0.0,0.0,0.0,8.0,,,,,,,,,
U1720,2025-05-18 18:15:00,0.0,14311.0,1.0,4.0,,,,,,,,,
U17201,2025-03-14 03:12:00,0.0,0.0,0.0,70.0,,,,,,,,,
U17202,2025-04-27 07:02:00,0.0,0.0,0.0,26.0,,,,,,,,,
U17204,2025-05-08 00:01:00,0.0,0.0,0.0,15.0,,,,,,,,,
U17206,2025-05-02 06:27:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17207,2025-03-27 19:25:00,0.0,0.0,0.0,56.0,,,,,,,,,
U17209,2025-05-22 08:18:00,0.0,14376.0,1.0,1.0,,,,,,,,,
U1721,2025-04-25 12:05:00,0.0,0.0,0.0,28.0,,,,,,,,,
U17210,2025-04-27 20:25:00,0.0,0.0,0.0,25.0,,,,,,,,,
U17212,2025-05-04 10:37:00,0.0,0.0,0.0,19.0,,,,,,,,,
U17213,2025-05-12 21:49:00,0.0,0.0,0.0,10.0,,,,,,,,,
U17214,2025-05-22 17:00:00,0.0,8506.0,1.0,1.0,,,,,,,,,
U17216,2025-05-06 22:46:00,0.0,0.0,0.0,16.0,,,,,,,,,
U17217,2025-04-07 18:52:00,0.0,0.0,0.0,45.0,,,,,,,,,
U1722,2025-04-07 12:08:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17220,2025-04-15 22:53:00,0.0,0.0,0.0,37.0,,,,,,,,,
U17221,2025-05-14 18:59:00,0.0,0.0,0.0,8.0,,,,,,,,,
U17222,2025-05-18 13:54:00,0.0,11780.0,1.0,5.0,,,,,,,,,
U17225,2025-03-26 10:57:00,0.0,0.0,0.0,58.0,,,,,,,,,
U17229,2025-04-17 02:39:00,0.0,0.0,0.0,36.0,,,,,,,,,
U17230,2025-05-14 00:37:00,0.0,0.0,0.0,9.0,,,,,,,,,
U17232,2025-03-05 15:47:00,0.0,0.0,0.0,79.0,,,,,,,,,
U17237,2025-03-26 08:00:00,0.0,0.0,0.0,58.0,,,,,,,,,
U17238,2025-03-23 06:53:00,0.0,0.0,0.0,61.0,,,,,,,,,
U17239,2025-05-01 22:53:00,0.0,0.0,0.0,21.0,,,,,,,,,
U1724,2025-04-24 07:53:00,0.0,0.0,0.0,29.0,,,,,,,,,
U17242,2025-05-02 22:36:00,0.0,0.0,0.0,20.0,,,,,,,,,
U17243,2025-03-25 09:56:00,0.0,0.0,0.0,59.0,,,,,,,,,
U17245,2025-03-02 19:55:00,0.0,0.0,0.0,81.0,,,,,,,,,
U17246,2025-05-06 10:09:00,0.0,0.0,0.0,17.0,,,,,,,,,
U17248,2025-03-22 10:49:00,0.0,0.0,0.0,62.0,,,,,,,,,
U1725,2025-05-08 13:46:00,0.0,0.0,0.0,15.0,,,,,,,,,
U17250,2025-05-04 23:20:00,0.0,0.0,0.0,18.0,,,,,,,,,
U17251,2025-05-21 07:25:00,0.0,4608.0,1.0,2.0,,,,,,,,,
U17252,2025-03-08 02:07:00,0.0,0.0,0.0,76.0,,,,,,,,,
U17254,2025-03-25 05:20:00,0.0,0.0,0.0,59.0,,,,,,,,,
U17255,2025-04-18 04:56:00,0.0,0.0,0.0,35.0,,,,,,,,,
U17258,2025-04-29 20:05:00,0.0,0.0,0.0,23.0,,,,,,,,,
U17259,2025-04-15 03:00:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17263,2025-04-11 12:24:00,0.0,0.0,0.0,42.0,,,,,,,,,
U17264,2025-04-03 21:08:00,0.0,0.0,0.0,49.0,,,,,,,,,
U17265,2025-04-13 14:23:00,0.0,0.0,0.0,40.0,,,,,,,,,
U17267,2025-05-10 23:14:00,0.0,0.0,0.0,12.0,,,,,,,,,
U17268,2025-04-29 05:57:00,0.0,0.0,0.0,24.0,,,,,,,,,
U17271,2025-03-07 10:10:00,0.0,0.0,0.0,77.0,,,,,,,,,
U17272,2025-03-07 04:07:00,0.0,0.0,0.0,77.0,,,,,,,,,
U17273,2025-05-09 23:29:00,0.0,0.0,0.0,13.0,,,,,,,,,
U17274,2025-03-14 00:40:00,0.0,0.0,0.0,70.0,,,,,,,,,
U17277,2025-05-11 05:49:00,0.0,0.0,0.0,12.0,,,,,,,,,
U17278,2025-03-20 20:03:00,0.0,0.0,0.0,63.0,,,,,,,,,
U17279,2025-03-14 21:45:00,0.0,0.0,0.0,69.0,,,,,,,,,
U1728,2025-03-18 23:58:00,0.0,0.0,0.0,65.0,,,,,,,,,
U17280,2025-04-30 19:14:00,0.0,0.0,0.0,22.0,,,,,,,,,
U17282,2025-03-25 13:16:00,0.0,0.0,0.0,59.0,,,,,,,,,
U17283,2025-03-05 22:25:00,0.0,0.0,0.0,78.0,,,,,,,,,
U17287,2025-05-06 14:09:00,0.0,0.0,0.0,17.0,,,,,,,,,
U17288,2025-03-21 13:24:00,0.0,0.0,0.0,63.0,,,,,,,,,
U1729,2025-04-15 00:15:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17293,2025-04-17 19:32:00,0.0,0.0,0.0,35.0,,,,,,,,,
U17296,2025-03-22 21:17:00,0.0,0.0,0.0,61.0,,,,,,,,,
U17299,2025-05-04 09:26:00,0.0,0.0,0.0,19.0,,,,,,,,,
U173,2025-04-15 04:00:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17303,2025-05-12 08:02:00,0.0,0.0,0.0,11.0,,,,,,,,,
U17304,2025-04-06 19:23:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17305,2025-05-17 23:27:00,0.0,1012.0,1.0,5.0,,,,,,,,,
U17306,2025-05-19 07:16:00,0.0,2693.0,1.0,4.0,,,,,,,,,
U17307,2025-05-20 12:26:00,0.0,3974.6,1.0,3.0,,,,,,,,,
U17309,2025-05-06 21:54:00,0.0,0.0,0.0,16.0,,,,,,,,,
U1731,2025-04-23 20:58:00,0.0,0.0,0.0,29.0,,,,,,,,,
U17310,2025-04-27 00:40:00,0.0,0.0,0.0,26.0,,,,,,,,,
U17311,2025-03-09 04:35:00,0.0,0.0,0.0,75.0,,,,,,,,,
U17312,2025-03-06 23:46:00,0.0,0.0,0.0,77.0,,,,,,,,,
U17313,2025-05-10 15:08:00,0.0,0.0,0.0,13.0,,,,,,,,,
U17314,2025-03-11 10:05:00,0.0,0.0,0.0,73.0,,,,,,,,,
U17315,2025-04-02 16:26:00,0.0,0.0,0.0,51.0,,,,,,,,,
U17316,2025-03-25 01:43:00,0.0,0.0,0.0,59.0,,,,,,,,,
U17317,2025-05-01 18:49:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17318,2025-03-29 22:55:00,0.0,0.0,0.0,54.0,,,,,,,,,
U17319,2025-03-31 08:37:00,0.0,0.0,0.0,53.0,,,,,,,,,
U17321,2025-05-17 02:45:00,0.0,8430.0,1.0,6.0,,,,,,,,,
U17322,2025-05-08 23:40:00,0.0,0.0,0.0,14.0,,,,,,,,,
U17329,2025-05-02 17:23:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17330,2025-05-22 22:17:00,1.0,1129.0,1.0,0.0,,,,,,,,,
U17332,2025-03-16 23:47:00,0.0,0.0,0.0,67.0,,,,,,,,,
U17333,2025-05-21 01:24:00,0.0,2945.0,1.0,2.0,,,,,,,,,
U17335,2025-05-08 05:07:00,0.0,0.0,0.0,15.0,,,,,,,,,
U17336,2025-04-18 06:32:00,0.0,0.0,0.0,35.0,,,,,,,,,
U17337,2025-03-18 10:42:00,0.0,0.0,0.0,66.0,,,,,,,,,
U17339,2025-05-03 05:59:00,0.0,0.0,0.0,20.0,,,,,,,,,
U17340,2025-04-26 16:17:00,0.0,0.0,0.0,27.0,,,,,,,,,
U17341,2025-03-31 23:04:00,0.0,0.0,0.0,52.0,,,,,,,,,
U17342,2025-05-11 07:01:00,0.0,0.0,0.0,12.0,,,,,,,,,
U17343,2025-04-05 09:54:00,0.0,0.0,0.0,48.0,,,,,,,,,
U17345,2025-05-17 23:55:00,0.0,5878.0,1.0,5.0,,,,,,,,,
U17347,2025-05-15 09:05:00,0.0,0.0,0.0,8.0,,,,,,,,,
U1735,2025-03-15 10:30:00,0.0,0.0,0.0,69.0,,,,,,,,,
U17350,2025-05-03 00:28:00,0.0,0.0,0.0,20.0,,,,,,,,,
U17351,2025-05-13 10:53:00,0.0,0.0,0.0,10.0,,,,,,,,,
U17355,2025-04-05 00:24:00,0.0,0.0,0.0,48.0,,,,,,,,,
U17356,2025-04-02 06:58:00,0.0,0.0,0.0,51.0,,,,,,,,,
U17358,2025-05-16 01:00:00,0.0,0.0,0.0,7.0,,,,,,,,,
U17359,2025-03-07 06:18:00,0.0,0.0,0.0,77.0,,,,,,,,,
U17360,2025-05-20 03:22:00,0.0,6022.0,1.0,3.0,,,,,,,,,
U17361,2025-04-14 18:25:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17363,2025-04-05 18:23:00,0.0,0.0,0.0,47.0,,,,,,,,,
U17364,2025-03-12 04:31:00,0.0,0.0,0.0,72.0,,,,,,,,,
U17365,2025-03-27 02:16:00,0.0,0.0,0.0,57.0,,,,,,,,,
U17366,2025-04-12 05:22:00,0.0,0.0,0.0,41.0,,,,,,,,,
U17369,2025-04-27 23:51:00,0.0,0.0,0.0,25.0,,,,,,,,,
U1737,2025-03-07 06:12:00,0.0,0.0,0.0,77.0,,,,,,,,,
U17370,2025-05-20 04:14:00,0.0,2625.0,1.0,3.0,,,,,,,,,
U17380,2025-05-15 22:38:00,0.0,0.0,0.0,7.0,,,,,,,,,
U17382,2025-04-11 14:18:00,0.0,0.0,0.0,42.0,,,,,,,,,
U17383,2025-04-23 13:13:00,0.0,0.0,0.0,30.0,,,,,,,,,
U17385,2025-04-07 04:14:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17386,2025-05-18 23:41:00,0.0,4149.0,1.0,4.0,,,,,,,,,
U17388,2025-04-06 10:38:00,0.0,0.0,0.0,47.0,,,,,,,,,
U17389,2025-04-15 16:00:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17391,2025-03-08 14:03:00,0.0,0.0,0.0,76.0,,,,,,,,,
U17392,2025-04-07 15:27:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17393,2025-03-25 14:22:00,0.0,0.0,0.0,59.0,,,,,,,,,
U17395,2025-04-28 16:53:00,0.0,0.0,0.0,25.0,,,,,,,,,
U17396,2025-04-22 17:17:00,0.0,0.0,0.0,31.0,,,,,,,,,
U17399,2025-04-23 06:49:00,0.0,0.0,0.0,30.0,,,,,,,,,
U174,2025-04-17 17:58:00,0.0,0.0,0.0,35.0,,,,,,,,,
U1740,2025-04-28 02:22:00,0.0,0.0,0.0,25.0,,,,,,,,,
U17400,2025-04-10 06:45:00,0.0,0.0,0.0,43.0,,,,,,,,,
U17401,2025-03-04 08:35:00,0.0,0.0,0.0,80.0,,,,,,,,,
U17402,2025-03-03 01:57:00,0.0,0.0,0.0,81.0,,,,,,,,,
U17403,2025-04-16 22:10:00,0.0,0.0,0.0,36.0,,,,,,,,,
U17406,2025-03-16 16:07:00,0.0,0.0,0.0,68.0,,,,,,,,,
U17407,2025-03-16 19:26:00,0.0,0.0,0.0,67.0,,,,,,,,,
U17408,2025-05-06 10:41:00,0.0,0.0,0.0,17.0,,,,,,,,,
U17409,2025-05-20 23:18:00,0.0,8878.0,1.0,2.0,,,,,,,,,
U17410,2025-03-11 07:50:00,0.0,0.0,0.0,73.0,,,,,,,,,
U17412,2025-04-09 23:42:00,0.0,0.0,0.0,43.0,,,,,,,,,
U17414,2025-04-13 11:36:00,0.0,0.0,0.0,40.0,,,,,,,,,
U17415,2025-04-04 11:55:00,0.0,0.0,0.0,49.0,,,,,,,,,
U17416,2025-04-15 12:06:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17418,2025-05-02 17:08:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17419,2025-03-03 11:26:00,0.0,0.0,0.0,81.0,,,,,,,,,
U1742,2025-05-17 11:06:00,0.0,4495.0,1.0,6.0,,,,,,,,,
U17420,2025-03-28 01:27:00,0.0,0.0,0.0,56.0,,,,,,,,,
U17422,2025-04-04 07:08:00,0.0,0.0,0.0,49.0,,,,,,,,,
U17423,2025-05-06 22:33:00,0.0,0.0,0.0,16.0,,,,,,,,,
U17425,2025-04-13 02:00:00,0.0,0.0,0.0,40.0,,,,,,,,,
U17428,2025-03-23 08:49:00,0.0,0.0,0.0,61.0,,,,,,,,,
U1743,2025-04-02 18:29:00,0.0,0.0,0.0,50.0,,,,,,,,,
U17430,2025-03-05 09:27:00,0.0,0.0,0.0,79.0,,,,,,,,,
U17432,2025-04-03 04:05:00,0.0,0.0,0.0,50.0,,,,,,,,,
U17435,2025-04-08 09:51:00,0.0,0.0,0.0,45.0,,,,,,,,,
U17436,2025-04-01 07:00:00,0.0,0.0,0.0,52.0,,,,,,,,,
U17437,2025-05-06 18:30:00,0.0,0.0,0.0,16.0,,,,,,,,,
U17438,2025-04-02 14:13:00,0.0,0.0,0.0,51.0,,,,,,,,,
U17439,2025-04-29 20:50:00,0.0,0.0,0.0,23.0,,,,,,,,,
U17440,2025-05-02 17:38:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17447,2025-03-24 15:28:00,0.0,0.0,0.0,60.0,,,,,,,,,
U17449,2025-04-10 16:29:00,0.0,0.0,0.0,43.0,,,,,,,,,
U17450,2025-05-14 15:18:00,0.0,0.0,0.0,9.0,,,,,,,,,
U17451,2025-05-06 07:10:00,0.0,0.0,0.0,17.0,,,,,,,,,
U17455,2025-04-06 04:10:00,0.0,0.0,0.0,47.0,,,,,,,,,
U17457,2025-04-03 06:34:00,0.0,0.0,0.0,50.0,,,,,,,,,
U17461,2025-05-15 14:53:00,0.0,0.0,0.0,8.0,,,,,,,,,
U17462,2025-03-30 12:40:00,0.0,0.0,0.0,54.0,,,,,,,,,
U17463,2025-03-23 08:36:00,0.0,0.0,0.0,61.0,,,,,,,,,
U17466,2025-04-18 08:23:00,0.0,0.0,0.0,35.0,,,,,,,,,
U17467,2025-03-30 17:57:00,0.0,0.0,0.0,53.0,,,,,,,,,
U17468,2025-04-11 01:50:00,0.0,0.0,0.0,42.0,,,,,,,,,
U1747,2025-03-02 04:26:00,0.0,0.0,0.0,82.0,,,,,,,,,
U17472,2025-04-30 13:02:00,0.0,0.0,0.0,23.0,,,,,,,,,
U17475,2025-05-20 17:29:00,0.0,7527.0,1.0,3.0,,,,,,,,,
U17477,2025-03-20 10:10:00,0.0,0.0,0.0,64.0,,,,,,,,,
U17478,2025-03-14 08:16:00,0.0,0.0,0.0,70.0,,,,,,,,,
U17479,2025-03-05 17:26:00,0.0,0.0,0.0,79.0,,,,,,,,,
U17480,2025-03-09 15:30:00,0.0,0.0,0.0,75.0,,,,,,,,,
U17481,2025-05-02 11:37:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17483,2025-05-14 07:39:00,0.0,0.0,0.0,9.0,,,,,,,,,
U17484,2025-05-07 10:51:00,0.0,0.0,0.0,16.0,,,,,,,,,
U17486,2025-03-12 02:23:00,0.0,0.0,0.0,72.0,,,,,,,,,
U1749,2025-04-24 13:19:00,0.0,0.0,0.0,29.0,,,,,,,,,
U17490,2025-04-15 13:57:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17491,2025-05-03 05:08:00,0.0,0.0,0.0,20.0,,,,,,,,,
U17492,2025-05-10 00:30:00,0.0,0.0,0.0,13.0,,,,,,,,,
U17493,2025-05-02 03:21:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17495,2025-04-28 06:14:00,0.0,0.0,0.0,25.0,,,,,,,,,
U17496,2025-04-07 06:37:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17497,2025-04-28 03:22:00,0.0,0.0,0.0,25.0,,,,,,,,,
U175,2025-04-22 23:22:00,0.0,0.0,0.0,30.0,,,,,,,,,
U1750,2025-05-05 12:16:00,0.0,0.0,0.0,18.0,,,,,,,,,
U17500,2025-05-12 08:56:00,0.0,0.0,0.0,11.0,,,,,,,,,
U17507,2025-05-07 13:00:00,0.0,0.0,0.0,16.0,,,,,,,,,
U17508,2025-05-06 11:40:00,0.0,0.0,0.0,17.0,,,,,,,,,
U17509,2025-04-02 03:17:00,0.0,0.0,0.0,51.0,,,,,,,,,
U1751,2025-04-21 12:35:00,0.0,0.0,0.0,32.0,,,,,,,,,
U17510,2025-05-13 12:07:00,0.0,0.0,0.0,10.0,,,,,,,,,
U17513,2025-05-16 03:15:00,0.0,0.0,0.0,7.0,,,,,,,,,
U17516,2025-05-01 05:31:00,0.0,0.0,0.0,22.0,,,,,,,,,
U17518,2025-04-03 14:52:00,0.0,0.0,0.0,50.0,,,,,,,,,
U17519,2025-03-27 17:06:00,0.0,0.0,0.0,57.0,,,,,,,,,
U1752,2025-04-25 03:28:00,0.0,0.0,0.0,28.0,,,,,,,,,
U17526,2025-03-05 08:14:00,0.0,0.0,0.0,79.0,,,,,,,,,
U17530,2025-03-31 10:55:00,0.0,0.0,0.0,53.0,,,,,,,,,
U17534,2025-03-27 22:35:00,0.0,0.0,0.0,56.0,,,,,,,,,
U17535,2025-05-05 16:38:00,0.0,0.0,0.0,18.0,,,,,,,,,
U17537,2025-05-17 19:14:00,0.0,2608.0,1.0,5.0,,,,,,,,,
U17538,2025-04-12 17:46:00,0.0,0.0,0.0,40.0,,,,,,,,,
U17539,2025-05-07 22:02:00,0.0,0.0,0.0,15.0,,,,,,,,,
U17540,2025-04-10 21:06:00,0.0,0.0,0.0,42.0,,,,,,,,,
U17543,2025-04-14 06:05:00,0.0,0.0,0.0,39.0,,,,,,,,,
U17544,2025-03-18 07:15:00,0.0,0.0,0.0,66.0,,,,,,,,,
U17549,2025-04-26 03:16:00,0.0,0.0,0.0,27.0,,,,,,,,,
U1755,2025-03-11 00:41:00,0.0,0.0,0.0,73.0,,,,,,,,,
U17551,2025-04-13 00:24:00,0.0,0.0,0.0,40.0,,,,,,,,,
U17552,2025-05-02 08:52:00,0.0,0.0,0.0,21.0,,,,,,,,,
U17553,2025-04-18 23:30:00,0.0,0.0,0.0,34.0,,,,,,,,,
U17558,2025-05-19 07:20:00,0.0,1008.0,1.0,4.0,,,,,,,,,
U1756,2025-05-12 13:16:00,0.0,0.0,0.0,11.0,,,,,,,,,
U17562,2025-04-29 13:29:00,0.0,0.0,0.0,24.0,,,,,,,,,
U17564,2025-04-25 20:20:00,0.0,0.0,0.0,27.0,,,,,,,,,
U17565,2025-04-01 18:59:00,0.0,0.0,0.0,51.0,,,,,,,,,
U17568,2025-05-12 03:40:00,0.0,0.0,0.0,11.0,,,,,,,,,
U1757,2025-04-15 23:37:00,0.0,0.0,0.0,37.0,,,,,,,,,
U17570,2025-04-10 15:27:00,0.0,0.0,0.0,43.0,,,,,,,,,
U17571,2025-03-14 03:59:00,0.0,0.0,0.0,70.0,,,,,,,,,
U17572,2025-05-21 04:52:00,0.0,6264.0,1.0,2.0,,,,,,,,,
U17573,2025-05-17 21:04:00,0.0,9481.0,1.0,5.0,,,,,,,,,
U17574,2025-04-20 17:26:00,0.0,0.0,0.0,33.0,,,,,,,,,
U17577,2025-04-28 13:14:00,0.0,0.0,0.0,25.0,,,,,,,,,
U17578,2025-05-10 02:46:00,0.0,0.0,0.0,13.0,,,,,,,,,
U1758,2025-04-03 12:49:00,0.0,0.0,0.0,50.0,,,,,,,,,
U17580,2025-04-21 12:46:00,0.0,0.0,0.0,32.0,,,,,,,,,
U17581,2025-04-01 21:47:00,0.0,0.0,0.0,51.0,,,,,,,,,
U17584,2025-05-16 11:57:00,0.0,0.0,0.0,7.0,,,,,,,,,
U17585,2025-05-15 18:45:00,0.0,0.0,0.0,7.0,,,,,,,,,
U17587,2025-05-11 13:08:00,0.0,0.0,0.0,12.0,,,,,,,,,
U17588,2025-05-07 10:49:00,0.0,0.0,0.0,16.0,,,,,,,,,
U17589,2025-04-10 08:21:00,0.0,0.0,0.0,43.0,,,,,,,,,
U1759,2025-03-08 18:38:00,0.0,0.0,0.0,75.0,,,,,,,,,
U17592,2025-04-09 16:34:00,0.0,0.0,0.0,44.0,,,,,,,,,
U17595,2025-04-01 16:59:00,0.0,0.0,0.0,52.0,,,,,,,,,
U17596,2025-03-26 04:54:00,0.0,0.0,0.0,58.0,,,,,,,,,
U17597,2025-04-15 00:27:00,0.0,0.0,0.0,38.0,,,,,,,,,
U17598,2025-03-24 01:01:00,0.0,0.0,0.0,60.0,,,,,,,,,
U17599,2025-05-19 05:28:00,0.0,8967.0,1.0,4.0,,,,,,,,,
U1760,2025-04-08 09:36:00,0.0,0.0,0.0,45.0,,,,,,,,,
U17601,2025-05-11 09:23:00,0.0,0.0,0.0,12.0,,,,,,,,,
U17603,2025-03-30 01:16:00,0.0,0.0,0.0,54.0,,,,,,,,,
U17604,2025-03-30 03:32:00,0.0,0.0,0.0,54.0,,,,,,,,,
U17605,2025-05-23 12:23:00,1.0,4717.0,1.0,0.0,,,,,,,,,
U17606,2025-04-13 09:58:00,0.0,0.0,0.0,40.0,,,,,,,,,
U17607,2025-04-07 17:33:00,0.0,0.0,0.0,46.0,,,,,,,,,
U17609,2025-03-21 08:32:00,0.0,0.0,0.0,63.0,,,,,,,,,
U1761,2025-04-27 11:45:00,0.0,0.0,0.0,26.0,,,,,,,,,
U17610,2025-05-15 20:59:00,0.0,0.0,0.0,7.0,,,,,,,,,
U17612,2025-03-18 05:13:00,0.0,0.0,0.0,66.0,,,,,,,,,
U17614,2025-03-25 09:16:00,0.0,0.0,0.0,59.0,,,,,,,,,
U17617,2025-04-19 13:13:00,0.0,0.0,0.0,34.0,,,,,,,,,
U17618,2025-04-10 14:59:00,0.0,0.0,0.0,43.0,,,,,,,,,
U17619,2025-03-09 21:50:00,0.0,0.0,0.0,74.0,,,,,,,,,
U1762,2025-04-24 03:55:00,0.0,0.0,0.0,29.0,,,,,,,,,
