user_id,identity_trust_score,device_trust_score,sim_binding_ok,sim_swap_flag,sim_age_days,multi_sim_flag,vpn_flag,ip_risk_score,device_age_years,device_age_days,device_shared_count,root_status,emulator_flag,app_cloner_flag,face_match_score,sanction_hit,pep_hit,typing_speed,form_completion_time,copy_paste_ratio,otp_retry_count
U9399,95.0,95.0,1,0,349,1,0,30.0,2,730,1,0,0,0,62.4,0,0,340.3272543078537,132.815,0.8950045640095624,1
U9400,90.0,90.0,1,0,1159,0,0,30.0,4,1460,1,0,0,0,62.66,0,0,188.9990011096826,278.481,0.9322392624059126,1
U9401,85.0,85.0,1,0,1119,0,0,30.0,6,2190,1,0,0,0,91.08,0,0,190.385025549637,365.396,0.9527654468852468,2
U9402,92.5,92.5,1,0,964,0,0,30.0,3,1095,1,0,0,0,74.43,0,0,198.0584891474313,243.527,0.20301874882338578,0
U9403,87.5,87.5,1,0,1150,0,0,30.0,5,1825,1,0,0,0,73.42,0,0,223.0918204112357,187.747,0.23411156682994116,0
U9404,92.5,92.5,1,0,1001,1,0,30.0,3,1095,1,0,0,0,84.94,0,0,138.64269479171497,235.664,0.9545997853339366,1
U9405,92.5,92.5,1,0,661,1,0,30.0,3,1095,1,0,0,0,67.18,0,1,202.40551966148968,254.875,0.3967848308288141,2
U9406,90.0,90.0,1,0,557,1,0,30.0,4,1460,1,0,0,0,63.29,0,0,179.70889528927458,186.728,0.843336467413411,3
U9407,92.5,92.5,1,0,814,0,0,30.0,3,1095,1,0,0,0,60.16,0,0,238.1009962823828,296.975,0.7206977375126509,0
U9408,82.5,82.5,1,0,1096,0,0,30.0,7,2555,1,0,0,0,58.11,0,0,215.88281767140307,271.047,0.5103031523317179,4
U9409,85.0,85.0,1,0,44,0,0,30.0,6,2190,1,0,0,0,96.54,0,0,320.14038119526583,324.28,0.07448431513885612,1
U9410,97.5,97.5,1,0,1472,1,0,30.0,1,365,1,0,0,0,70.98,0,0,151.09223646621808,249.532,0.5502753708590604,1
U9411,97.5,97.5,1,0,1235,0,0,30.0,1,365,1,0,0,0,89.98,0,0,247.34162356064402,259.594,0.7881075925825418,1
U9412,90.0,90.0,1,0,1121,0,0,30.0,4,1460,1,0,0,0,81.54,0,1,223.72853286126542,192.79,0.5456996072793752,1
U9413,90.0,90.0,1,0,1037,0,0,30.0,4,1460,1,0,0,0,93.87,0,0,306.6699507133312,228.891,0.8997024285606222,1
U9414,85.0,85.0,1,0,192,0,0,30.0,6,2190,1,0,0,0,69.85,0,0,198.36594505804783,250.841,0.42808797308837365,3
U9415,85.0,85.0,1,0,108,0,0,30.0,6,2190,1,0,0,0,86.79,0,0,170.79650652685226,367.752,0.9654356968373264,3
U9416,95.0,95.0,1,0,1060,1,0,30.0,2,730,1,0,0,0,94.45,0,0,228.95784464213077,384.37,0.8620483517301275,0
U9417,92.5,92.5,1,0,213,1,0,30.0,3,1095,1,0,0,0,72.08,0,0,293.517911816583,368.069,0.5179434875522859,1
U9418,82.5,82.5,1,0,572,0,0,30.0,7,2555,1,0,0,0,83.98,0,0,198.7987986955974,188.994,0.18007349585454702,2
U9419,85.0,85.0,1,0,713,0,0,30.0,6,2190,1,0,0,0,64.8,0,1,278.1086281256789,235.892,0.13915696540345168,1
U9420,80.0,80.0,1,0,671,0,0,30.0,8,2920,1,0,0,0,66.28,0,0,185.5166001713722,197.614,0.12351116546932162,3
U9421,90.0,90.0,1,0,863,0,0,30.0,4,1460,1,0,0,0,86.04,0,0,198.24080560359516,417.459,0.35091150070999844,0
U9422,80.0,80.0,1,0,1266,1,0,30.0,8,2920,1,0,0,0,61.37,0,0,182.13435318339762,362.199,0.03313814646616364,1
U9423,82.5,82.5,1,0,1289,1,0,30.0,7,2555,1,0,0,0,86.97,0,0,254.6486289052236,214.77,0.7832174678618201,1
U9424,80.0,80.0,1,0,152,0,0,30.0,8,2920,1,0,0,0,61.31,0,0,234.49677887435493,340.946,0.4780159922570434,0
U9425,82.5,82.5,1,0,655,0,0,30.0,7,2555,1,0,0,0,73.81,0,0,223.7318374980625,137.614,0.5533907745074965,0
U9426,80.0,80.0,1,0,922,1,0,30.0,8,2920,1,0,0,0,83.86,0,0,234.44556991435866,166.579,0.49183256548097576,0
U9427,90.0,90.0,1,0,1302,1,0,30.0,4,1460,1,0,0,0,65.02,0,0,136.79095889778262,251.821,0.10946238674906339,0
U9428,90.0,90.0,1,0,1364,0,0,30.0,4,1460,1,0,0,0,70.57,0,0,190.7055155436074,325.676,0.31565011399731535,0
U9429,85.0,85.0,1,0,1381,0,0,30.0,6,2190,1,0,0,0,72.3,0,0,260.33991830938226,204.079,0.6509180665418494,0
U9430,85.0,85.0,1,0,279,1,0,30.0,6,2190,1,0,0,0,59.34,0,1,188.276065543012,168.708,0.8045605956684193,0
U9431,80.0,80.0,1,0,114,0,0,30.0,8,2920,1,0,0,0,86.49,0,0,143.41671856046685,149.556,0.9510103792913588,0
U9432,92.5,92.5,1,0,68,0,0,30.0,3,1095,1,0,0,0,56.06,0,0,149.4522226544319,351.439,0.6449042140750731,1
U9433,90.0,90.0,1,0,923,0,0,30.0,4,1460,1,0,0,0,69.7,0,0,224.26906713753021,287.321,0.3030329751294516,4
U9434,92.5,92.5,1,0,1127,0,0,30.0,3,1095,1,0,0,0,90.31,0,0,117.97355468856195,385.956,0.23442175820033906,1
U9435,87.5,87.5,1,0,1044,1,0,30.0,5,1825,1,0,0,0,94.77,0,0,209.29606234969125,372.918,0.06587701127703494,3
U9436,95.0,95.0,1,0,1236,0,0,30.0,2,730,1,0,0,0,72.37,0,0,127.32431821101707,218.752,0.7602248723963043,0
U9437,85.0,85.0,1,0,1020,0,0,30.0,6,2190,1,0,0,0,70.59,0,0,152.730945147137,140.705,0.328095929572251,0
U9438,80.0,80.0,1,0,555,0,0,30.0,8,2920,1,0,0,0,90.26,0,0,193.9834671268561,151.455,0.2221524851270038,2
U9439,92.5,92.5,1,0,744,0,0,30.0,3,1095,1,0,0,0,89.82,0,0,280.30442769854085,299.362,0.8929873492141015,2
U9440,82.5,82.5,1,0,734,1,0,30.0,7,2555,1,0,0,0,81.49,0,0,156.18787514575726,369.479,0.6237369138111908,0
U9441,87.5,87.5,1,0,600,1,0,30.0,5,1825,1,0,0,0,93.23,0,0,256.31546462313673,331.019,0.1534939299519601,3
U9442,80.0,80.0,1,0,1109,0,0,30.0,8,2920,1,0,0,0,84.11,0,0,242.07795635715922,371.361,0.27794233184573536,1
U9443,87.5,87.5,1,0,1415,1,0,30.0,5,1825,1,0,0,0,97.64,0,0,164.41029554343328,362.494,0.13100509818331196,3
U9444,85.0,85.0,1,0,1361,1,0,30.0,6,2190,1,0,0,0,61.85,0,0,157.4455498772807,263.769,0.5200092662900752,1
U9445,92.5,92.5,1,0,953,0,0,30.0,3,1095,1,0,0,0,70.5,0,0,182.00724223997935,216.369,0.21130989433107317,1
U9446,90.0,90.0,1,0,689,1,0,30.0,4,1460,1,0,0,0,67.18,0,0,237.834416597549,305.444,0.16750715811401518,2
U9447,82.5,82.5,1,0,382,1,0,30.0,7,2555,1,0,0,0,55.08,0,0,192.36243405567902,397.013,0.7709780371654743,1
U9448,82.5,82.5,1,0,468,0,0,30.0,7,2555,1,0,0,0,81.87,0,0,165.79923864641978,295.209,0.8406912780324187,3
U9449,90.0,90.0,1,0,1043,0,0,30.0,4,1460,1,0,0,0,97.16,0,0,251.62890147378187,294.533,0.07410475528203564,2
U9450,90.0,90.0,1,0,577,1,0,30.0,4,1460,1,0,0,0,64.51,0,0,233.61910818247154,226.961,0.2189057450742704,2
U9451,82.5,82.5,1,0,750,0,0,30.0,7,2555,1,0,0,0,84.9,0,0,264.31099676974,389.837,0.727080023485916,4
U9452,80.0,80.0,1,0,124,1,0,30.0,8,2920,1,0,0,0,83.27,0,0,208.28097350797083,327.556,0.585408084154691,2
U9453,87.5,87.5,1,0,810,1,0,30.0,5,1825,1,0,0,0,83.8,0,0,179.70271408609034,416.914,0.07036806487938374,2
U9454,82.5,82.5,1,0,747,1,0,30.0,7,2555,1,0,0,0,72.67,0,0,217.23578356924628,291.551,0.2232538979152523,0
U9455,87.5,87.5,1,0,1172,0,0,30.0,5,1825,1,0,0,0,67.03,0,0,175.43465566003243,234.781,0.9792282948867091,1
U9456,87.5,87.5,1,0,1293,0,0,30.0,5,1825,1,0,0,0,83.92,0,0,233.39508673988965,215.597,0.9236929196456036,0
U9457,82.5,82.5,1,0,817,1,0,30.0,7,2555,1,0,0,0,96.25,0,0,237.18857268015637,390.447,0.6776083761589424,2
U9458,85.0,85.0,1,0,1136,0,0,30.0,6,2190,1,0,0,0,77.13,0,0,205.04833711335235,124.563,0.12100012440837082,1
U9459,82.5,82.5,1,0,235,0,0,30.0,7,2555,1,0,0,0,91.07,0,0,126.747604596488,290.953,0.4791538241944402,2
U9460,95.0,95.0,1,0,423,1,0,30.0,2,730,1,0,0,0,81.91,0,0,182.07368262603177,305.14,0.6041362384902957,2
U9461,87.5,87.5,1,0,1324,1,0,30.0,5,1825,1,0,0,0,86.27,0,0,156.73680488849735,223.788,0.02106055216801961,0
U9462,90.0,90.0,1,0,25,0,0,30.0,4,1460,1,0,0,0,89.28,0,0,159.21432851531523,374.108,0.9935033851846286,1
U9463,87.5,87.5,1,0,1026,1,0,30.0,5,1825,1,0,0,0,73.96,0,0,135.9618349768179,156.745,0.7260260525450721,1
U9464,92.5,92.5,1,0,403,1,0,30.0,3,1095,1,0,0,0,95.54,0,0,240.43419900451164,280.896,0.911092453343596,2
U9465,95.0,95.0,1,0,999,1,0,30.0,2,730,1,0,0,0,63.45,0,0,264.00258795892836,144.242,0.7052578390609515,0
U9466,82.5,82.5,1,0,1487,1,0,30.0,7,2555,1,0,0,0,65.7,0,0,216.63475736671623,201.398,0.006260423801540904,5
U9467,87.5,87.5,1,0,488,0,0,30.0,5,1825,1,0,0,0,68.12,0,0,219.500075693138,183.889,0.9983447927765032,0
U9468,92.5,92.5,1,0,1153,0,0,30.0,3,1095,1,0,0,0,65.47,0,0,268.07900549547855,309.636,0.05368212857324706,1
U9469,82.5,82.5,1,0,1399,1,0,30.0,7,2555,1,0,0,0,83.81,0,0,220.68280935385133,219.715,0.8111539367348513,2
U9470,90.0,90.0,1,0,881,1,0,30.0,4,1460,1,0,0,0,87.32,0,0,223.02602212691252,137.268,0.3474984294325911,1
U9471,87.5,87.5,1,0,867,1,0,30.0,5,1825,1,0,0,0,61.39,0,0,207.0558920767807,417.672,0.8240029160005294,2
U9472,82.5,82.5,1,0,1256,1,0,30.0,7,2555,1,0,0,0,79.51,0,0,195.75394340476217,133.409,0.03399477582826094,3
U9473,95.0,95.0,1,0,1359,1,0,30.0,2,730,1,0,0,0,61.64,0,0,211.04929751433522,223.88,0.20920899543393745,1
U9474,85.0,85.0,1,0,1354,1,0,30.0,6,2190,1,0,0,0,70.16,0,0,167.4537380754106,402.327,0.6720125259489593,0
U9475,82.5,82.5,1,0,539,1,0,30.0,7,2555,1,0,0,0,98.74,0,0,283.16395056995384,381.529,0.3639279764331135,1
U9476,82.5,82.5,1,0,1482,0,0,30.0,7,2555,1,0,0,0,75.25,0,0,239.83521053527096,146.37,0.20151695509054135,1
U9477,85.0,85.0,1,0,1172,1,0,30.0,6,2190,1,0,0,0,64.18,0,0,203.8326688386311,279.094,0.048635710486353956,1
U9478,85.0,85.0,1,0,878,1,0,30.0,6,2190,1,0,0,0,59.18,0,0,207.35529918772633,317.806,0.37172771145490147,2
U9479,80.0,80.0,1,0,796,0,0,30.0,8,2920,1,0,0,0,90.7,0,0,253.46135380847258,346.193,0.007062661549283367,1
U9480,92.5,92.5,1,0,617,1,0,30.0,3,1095,1,0,0,0,62.16,0,0,165.42679175874966,230.29,0.07521762943267729,1
U9481,82.5,82.5,1,0,652,0,0,30.0,7,2555,1,0,0,0,98.82,0,0,239.99318862716123,306.636,0.807606745299005,2
U9482,80.0,80.0,1,0,1170,1,0,30.0,8,2920,1,0,0,0,66.04,0,0,250.57198766932322,295.841,0.6624693523860352,4
U9483,95.0,95.0,1,0,785,1,0,30.0,2,730,1,0,0,0,62.84,0,0,251.51775511359793,206.595,0.04529340747189603,1
U9484,80.0,80.0,1,0,173,0,0,30.0,8,2920,1,0,0,0,88.57,0,0,185.54856175663588,317.658,0.4615361884854652,2
U9485,92.5,92.5,1,0,1012,0,0,30.0,3,1095,1,0,0,0,86.23,0,0,256.1905755454513,230.475,0.5336395609101959,1
U9486,87.5,87.5,1,0,1256,0,0,30.0,5,1825,1,0,0,0,61.63,0,0,223.0407883081091,375.769,0.7368594974375435,2
U9487,82.5,82.5,1,0,378,1,0,30.0,7,2555,1,0,0,0,59.87,0,0,238.9346408399113,336.462,0.030433059141738328,2
U9488,87.5,87.5,1,0,912,0,0,30.0,5,1825,1,0,0,0,65.56,0,0,265.77885508168924,368.29,0.2835968431374878,3
U9489,80.0,80.0,1,0,785,1,0,30.0,8,2920,1,0,0,0,81.79,0,0,142.73772583351587,365.117,0.7760652493700438,2
U9490,80.0,80.0,1,0,1456,0,0,30.0,8,2920,1,0,0,0,84.88,0,0,155.67568062508496,252.81,0.2543857332481321,1
U9491,90.0,90.0,1,0,150,1,0,30.0,4,1460,1,0,0,0,78.84,0,1,140.7669045478449,338.202,0.3095711526308973,2
U9492,95.0,95.0,1,0,1000,1,0,30.0,2,730,1,0,0,0,89.9,0,0,211.42342750515854,172.497,0.7651809852652585,3
U9493,85.0,85.0,1,0,1066,1,0,30.0,6,2190,1,0,0,0,87.85,0,0,234.61372255329385,165.578,0.9026103639637225,1
U9494,90.0,90.0,1,0,1392,1,0,30.0,4,1460,1,0,0,0,88.35,0,0,242.15763818617376,389.065,0.32627670188488644,0
U9495,90.0,90.0,1,0,85,1,0,30.0,4,1460,1,0,0,0,65.48,0,0,227.96054381327656,392.605,0.028307825648650753,1
U9496,90.0,90.0,1,0,1148,1,0,30.0,4,1460,1,0,0,0,86.29,0,0,231.35325520081545,208.819,0.9966726626057842,0
U9497,82.5,82.5,1,0,1096,1,0,30.0,7,2555,1,0,0,0,57.29,0,0,184.8798065184796,129.964,0.7905843143982182,0
U9498,82.5,82.5,1,0,409,1,0,30.0,7,2555,1,0,0,0,96.36,0,0,193.20334449738016,163.717,0.9900079803419747,3
U9499,85.0,85.0,1,0,1257,1,0,30.0,6,2190,1,0,0,0,56.4,0,0,295.68441792927956,338.674,0.15685528216168676,1
U9500,87.5,87.5,1,0,837,1,0,30.0,5,1825,1,0,0,0,77.6,0,0,246.52633480215144,263.168,0.8687152610753511,0
U9501,82.5,82.5,1,0,468,0,0,30.0,7,2555,1,0,0,0,62.21,0,0,241.75781221019432,243.383,0.09298530909850478,0
U9502,80.0,80.0,1,0,150,0,0,30.0,8,2920,1,0,0,0,82.5,0,0,168.81504461801904,183.598,0.3694652149818012,2
U9503,80.0,80.0,1,0,1065,0,0,30.0,8,2920,1,0,0,0,88.77,0,0,212.13752451460587,260.433,0.9137923857979443,3
U9504,80.0,80.0,1,0,1316,0,0,30.0,8,2920,1,0,0,0,83.75,0,0,294.799806632927,190.894,0.6497996701382373,0
U9505,82.5,82.5,1,0,955,0,0,30.0,7,2555,1,0,0,0,60.35,0,0,198.79753813401842,378.977,0.7340349659144516,1
U9506,90.0,90.0,1,0,1296,0,0,30.0,4,1460,1,0,0,0,78.96,0,0,197.15723421456403,408.9,0.7515310569281605,1
U9507,87.5,87.5,1,0,937,0,0,30.0,5,1825,1,0,0,0,57.82,0,0,283.94746278893047,203.856,0.6096818617559907,1
U9508,85.0,85.0,1,0,1374,0,0,30.0,6,2190,1,0,0,0,73.86,0,0,115.08149619104758,170.226,0.9339057254384864,1
U9509,85.0,85.0,1,0,844,0,0,30.0,6,2190,1,0,0,0,77.59,0,0,306.6583816853934,136.294,0.9719282889128009,0
U9510,80.0,80.0,1,0,1332,0,0,30.0,8,2920,1,0,0,0,93.22,0,0,232.63392466485502,172.117,0.7955692857986886,1
U9511,80.0,80.0,1,0,23,0,0,30.0,8,2920,1,0,0,0,76.09,0,0,205.53510647560768,222.156,0.3698250363990421,2
U9512,87.5,87.5,1,0,465,1,0,30.0,5,1825,1,0,0,0,65.61,0,0,142.99574883712376,233.692,0.8481324469527565,0
U9513,95.0,95.0,1,0,240,0,0,30.0,2,730,1,0,0,0,84.52,0,0,121.8240877362552,410.095,0.6443126407722717,1
U9514,95.0,95.0,1,0,368,1,0,30.0,2,730,1,0,0,0,92.59,0,0,216.70839271334876,143.855,0.9825499127057268,0
U9515,90.0,90.0,1,0,1410,1,0,30.0,4,1460,1,0,0,0,61.8,0,0,192.44915559926667,373.706,0.06415966890830527,1
U9516,80.0,80.0,1,0,964,0,0,30.0,8,2920,1,0,0,0,86.33,0,0,241.40392439981719,215.909,0.8826866418588344,4
U9517,82.5,82.5,1,0,741,0,0,30.0,7,2555,1,0,0,0,90.26,0,0,258.909382425957,248.39,0.07894138561782171,2
U9518,92.5,92.5,1,0,1023,1,0,30.0,3,1095,1,0,0,0,60.98,0,0,236.5457669165367,374.781,0.5393621928388124,1
U9519,90.0,90.0,1,0,1166,0,0,30.0,4,1460,1,0,0,0,67.82,0,1,253.28252899181794,124.09,0.08514413371145313,2
U9520,87.5,87.5,1,0,392,0,0,30.0,5,1825,1,0,0,0,67.36,0,0,217.84220756435184,161.514,0.6153836724404402,0
U9521,85.0,85.0,1,0,378,1,0,30.0,6,2190,1,0,0,0,85.07,0,0,255.1268909711311,231.445,0.9655395074715163,2
U9522,82.5,82.5,1,0,932,1,0,30.0,7,2555,1,0,0,0,58.74,0,0,148.33322316103232,281.956,0.7617843456348772,3
U9523,85.0,85.0,1,0,961,0,0,30.0,6,2190,1,0,0,0,65.66,0,0,177.1601838008265,387.55,0.3171732421714105,4
U9524,80.0,80.0,1,0,646,0,0,30.0,8,2920,1,0,0,0,94.25,0,0,187.85308458117805,283.9,0.6987973048470328,0
U9525,87.5,87.5,1,0,275,1,0,30.0,5,1825,1,0,0,0,97.35,0,0,181.11462552711248,348.255,0.567582829850538,1
U9526,92.5,92.5,1,0,434,1,0,30.0,3,1095,1,0,0,0,57.25,0,0,173.2359609378111,150.714,0.9070966015166412,2
U9527,85.0,85.0,1,0,520,1,0,30.0,6,2190,1,0,0,0,63.34,0,0,198.96054085394687,125.659,0.43436135625502936,1
U9528,95.0,95.0,1,0,1427,0,0,30.0,2,730,1,0,0,0,95.76,0,0,225.6017463901168,137.395,0.37009825438119015,1
U9529,85.0,85.0,1,0,565,0,0,30.0,6,2190,1,0,0,0,86.88,0,0,195.25429599380752,392.459,0.2525267874959203,1
U9530,80.0,80.0,1,0,938,0,0,30.0,8,2920,1,0,0,0,69.83,0,0,223.03147105342805,268.39,0.19242514122286636,2
U9531,85.0,85.0,1,0,179,0,0,30.0,6,2190,1,0,0,0,73.12,0,0,230.62412890243067,213.701,0.5051609998051773,2
U9532,87.5,87.5,1,0,399,1,0,30.0,5,1825,1,0,0,0,66.37,0,0,167.31902699327009,126.615,0.25006561390038484,0
U9533,80.0,80.0,1,0,1376,0,0,30.0,8,2920,1,0,0,0,78.97,0,0,203.09884888148943,213.296,0.5590513582025339,0
U9534,92.5,92.5,1,0,639,0,0,30.0,3,1095,1,0,0,0,72.34,0,0,201.38406810526362,192.788,0.673423631603831,4
U9535,92.5,92.5,1,0,772,1,0,30.0,3,1095,1,0,0,0,71.9,0,0,247.49267802706345,217.99,0.9192332250751648,3
U9536,80.0,80.0,1,0,273,0,0,30.0,8,2920,1,0,0,0,83.94,0,0,212.9337422849555,309.239,0.4380056981022715,0
U9537,85.0,85.0,1,0,420,0,0,30.0,6,2190,1,0,0,0,81.13,0,0,230.9135720063361,205.996,0.5131383510072693,0
U9538,87.5,87.5,1,0,551,0,0,30.0,5,1825,1,0,0,0,98.09,0,0,137.27406857177306,348.931,0.10006696868003362,0
U9539,85.0,85.0,1,0,231,1,0,30.0,6,2190,1,0,0,0,58.89,0,0,249.58473158491617,206.834,0.341353514730496,3
U9540,90.0,90.0,1,0,607,0,0,30.0,4,1460,1,0,0,0,57.72,0,0,170.45371598506637,207.8,0.12615268071676633,1
U9541,87.5,87.5,1,0,7,0,0,30.0,5,1825,1,0,0,0,66.85,0,0,210.56029143382224,173.222,0.056587946297361746,0
U9542,85.0,85.0,1,0,1458,1,0,30.0,6,2190,1,0,0,0,79.87,0,1,235.2806962740652,353.797,0.67927430722254,1
U9543,80.0,80.0,1,0,439,1,0,30.0,8,2920,1,0,0,0,98.85,0,1,293.6141099169418,365.514,0.4534232513161418,1
U9544,87.5,87.5,1,0,663,0,0,30.0,5,1825,1,0,0,0,74.76,0,0,167.53278944727572,123.701,0.5883360091477362,3
U9545,82.5,82.5,1,0,112,1,0,30.0,7,2555,1,0,0,0,89.54,0,0,279.50118592122345,218.986,0.0794261697933848,2
U9546,85.0,85.0,1,0,1306,1,0,30.0,6,2190,1,0,0,0,76.87,0,0,165.2851573280084,208.754,0.45616312527563974,1
U9547,95.0,95.0,1,0,890,0,0,30.0,2,730,1,0,0,0,71.82,0,0,191.01469487446207,209.46,0.39020628466228335,1
U9548,85.0,85.0,1,0,747,1,0,30.0,6,2190,1,0,0,0,60.71,0,0,266.49178002018687,163.866,0.13308080451741722,1
U9549,95.0,95.0,1,0,721,1,0,30.0,2,730,1,0,0,0,77.53,0,0,203.33811934653934,229.427,0.5155824578216602,2
U9550,80.0,80.0,1,0,527,1,0,30.0,8,2920,1,0,0,0,77.91,0,0,160.13230425897575,126.252,0.8035325580434195,0
U9551,82.5,82.5,1,0,345,0,0,30.0,7,2555,1,0,0,0,66.82,0,0,232.39568103459482,393.628,0.37456423450629195,1
U9552,80.0,80.0,1,0,176,0,0,30.0,8,2920,1,0,0,0,84.92,0,0,212.84437039965022,299.682,0.9749496305795409,0
U9553,82.5,82.5,1,0,783,1,0,30.0,7,2555,1,0,0,0,85.12,0,0,195.20551875350026,121.378,0.5053169558353636,1
U9554,97.5,97.5,1,0,609,1,0,30.0,1,365,1,0,0,0,58.38,0,0,235.06196122491957,205.887,0.20003693691673785,0
U9555,90.0,90.0,1,0,1014,1,0,30.0,4,1460,1,0,0,0,66.06,0,0,202.23310064511264,354.137,0.24473988509095412,0
U9556,85.0,85.0,1,0,680,1,0,30.0,6,2190,1,0,0,0,89.8,0,0,115.03700238045803,384.35,0.3066463165665141,2
U9557,87.5,87.5,1,0,607,1,0,30.0,5,1825,1,0,0,0,88.05,0,0,193.2812641347875,145.958,0.5863515973695204,2
U9558,80.0,80.0,1,0,1004,0,0,30.0,8,2920,1,0,0,0,86.18,0,0,224.73492991266707,132.423,0.04874497027597513,1
U9559,87.5,87.5,1,0,1128,1,0,30.0,5,1825,1,0,0,0,69.4,0,0,290.6841323416577,274.201,0.05754479464952955,1
U9560,85.0,85.0,1,0,1038,0,0,30.0,6,2190,1,0,0,0,66.0,0,0,224.51217847010386,288.784,0.13592891688300246,0
U9561,87.5,87.5,1,0,1393,0,0,30.0,5,1825,1,0,0,0,70.61,0,1,198.124758805377,164.15,0.561084375897843,3
U9562,92.5,92.5,1,0,564,1,0,30.0,3,1095,1,0,0,0,55.86,0,0,184.33774690809662,207.555,0.16723984481678178,0
U9563,97.5,97.5,1,0,1023,1,0,30.0,1,365,1,0,0,0,74.91,0,0,172.5495974994316,247.074,0.872230123243381,2
U9564,90.0,90.0,1,0,276,0,0,30.0,4,1460,1,0,0,0,67.62,0,1,106.01793466195197,416.069,0.9085393370712512,4
U9565,92.5,92.5,1,0,70,0,0,30.0,3,1095,1,0,0,0,61.57,0,0,192.22084886659863,188.386,0.7207095304487087,0
U9566,95.0,95.0,1,0,741,0,0,30.0,2,730,1,0,0,0,63.17,0,0,204.79647946393797,202.654,0.49316676074931065,3
U9567,85.0,85.0,1,0,1026,1,0,30.0,6,2190,1,0,0,0,72.85,0,0,167.52213150405007,134.516,0.35534400894009743,2
U9568,90.0,90.0,1,0,1283,1,0,30.0,4,1460,1,0,0,0,83.99,0,0,161.78793074701343,400.055,0.2429402173057067,1
U9569,87.5,87.5,1,0,558,0,0,30.0,5,1825,1,0,0,0,63.35,0,0,257.5933390614131,310.776,0.5186457933587494,1
U9570,95.0,95.0,1,0,1306,0,0,30.0,2,730,1,0,0,0,82.42,0,0,123.61420905966722,330.359,0.9859459167522461,1
U9571,92.5,92.5,1,0,956,1,0,30.0,3,1095,1,0,0,0,79.87,0,0,179.0249350818271,263.217,0.24146443448177046,1
U9572,82.5,82.5,1,0,1123,0,0,30.0,7,2555,1,0,0,0,60.88,0,0,183.65907825311928,361.638,0.8594321859797628,1
U9573,80.0,80.0,1,0,1456,1,0,30.0,8,2920,1,0,0,0,63.98,0,0,246.46901160876456,403.518,0.49873508407953215,3
U9574,82.5,82.5,1,0,716,1,0,30.0,7,2555,1,0,0,0,70.07,0,0,242.4481891797986,417.135,0.3824888106301101,1
U9575,90.0,90.0,1,0,851,1,0,30.0,4,1460,1,0,0,0,75.6,0,0,184.20338302410224,222.363,0.6919753655994203,0
U9576,85.0,85.0,1,0,1166,0,0,30.0,6,2190,1,0,0,0,82.21,0,0,136.8285806422394,253.492,0.17950861688778197,2
U9577,80.0,80.0,1,0,1298,0,0,30.0,8,2920,1,0,0,0,75.1,0,0,127.57860170809047,281.431,0.7997853477473486,2
U9578,90.0,90.0,1,0,76,0,0,30.0,4,1460,1,0,0,0,55.01,0,0,236.06155924806313,249.212,0.4052053913096638,4
U9579,97.5,97.5,1,0,451,0,0,30.0,1,365,1,0,0,0,70.93,0,0,178.58207926044128,152.736,0.2920887209744265,2
U9580,80.0,80.0,1,0,1092,1,0,30.0,8,2920,1,0,0,0,86.53,0,0,219.81214178322242,295.777,0.9848839162998069,2
U9581,85.0,85.0,1,0,1304,1,0,30.0,6,2190,1,0,0,0,58.85,0,0,200.47517724264475,363.648,0.46011032287857156,1
U9582,80.0,80.0,1,0,568,0,0,30.0,8,2920,1,0,0,0,79.66,0,0,226.66064176676124,297.381,0.8208579294685969,1
U9583,82.5,82.5,1,0,413,1,0,30.0,7,2555,1,0,0,0,62.03,0,0,210.48738572651163,135.197,0.016551763655309637,2
U9584,87.5,87.5,1,0,791,0,0,30.0,5,1825,1,0,0,0,71.32,0,0,290.5776062943607,169.575,0.20944059465324194,2
U9585,95.0,95.0,1,0,1242,1,0,30.0,2,730,1,0,0,0,98.61,0,0,214.89020626654536,159.374,0.787288077573569,1
U9586,92.5,92.5,1,0,1447,1,0,30.0,3,1095,1,0,0,0,55.96,0,0,118.55636015343329,141.035,0.783880925583487,0
U9587,80.0,80.0,1,0,169,0,0,30.0,8,2920,1,0,0,0,62.33,0,0,159.39589415047072,411.042,0.7926226427578721,4
U9588,92.5,92.5,1,0,1387,1,0,30.0,3,1095,1,0,0,0,87.92,0,0,229.3736795351241,240.587,0.11724746271425679,4
U9589,82.5,82.5,1,0,1378,0,0,30.0,7,2555,1,0,0,0,90.66,0,0,187.3674961850776,350.911,0.5146468232563343,3
U9590,90.0,90.0,1,0,870,1,0,30.0,4,1460,1,0,0,0,70.26,0,0,219.4974274795433,219.403,0.5911435115716178,2
U9591,82.5,82.5,1,0,965,1,0,30.0,7,2555,1,0,0,0,92.93,0,0,215.52470521489747,215.727,0.4367645715961307,1
U9592,90.0,90.0,1,0,983,1,0,30.0,4,1460,1,0,0,0,92.51,0,0,210.65885700396382,243.585,0.06727122889608894,1
U9593,85.0,85.0,1,0,318,1,0,30.0,6,2190,1,0,0,0,84.63,0,0,256.850162616328,211.567,0.19643571386795244,4
U9594,85.0,85.0,1,0,994,0,0,30.0,6,2190,1,0,0,0,96.09,0,0,211.05476034618368,232.701,0.09880776307217298,2
U9595,80.0,80.0,1,0,1308,1,0,30.0,8,2920,1,0,0,0,84.26,0,0,285.8518938698781,128.334,0.2646491076904972,1
